anomaly,attempt_number,away_score_before,back_to_back,clock,clutch,confidence,continuous_stint_seconds,cumulative_seconds_played,date,days_rest,description,event_id,event_index,game_id,home_score_before,interrupted,interruptions,made,opponent,period,period_label,player_attempt_number_game,player_id,player_name,position,previous_bench_rest_seconds,previous_result,review_before,score_margin_before,score_state,seconds_since_previous_ft,segment,sequence,stint_number,substitution_before,team_attempt_number_game,team_game_number,team_id,timeout_before,trip_id,trip_length,trip_type,venue,wallclock,workload_confidence
,1,28,True,55.5,False,high,114.5,432.5,2025-12-31,0,Jimmy Butler III makes free throw 1 of 2,401810317161,105,401810317,30,False,,True,CHA,1,Q1,3,6430,Jimmy Butler III,1 of 2,232.0,,False,-2,trailing,,Regular Season,161,2,False,3,34,9,False,401810317-401810317161,2,shooting,away,2025-12-31T18:34:13Z,high
,2,29,True,55.5,False,high,114.5,432.5,2025-12-31,0,Jimmy Butler III makes free throw 2 of 2,401810317164,107,401810317,30,False,,True,CHA,1,Q1,4,6430,Jimmy Butler III,2 of 2,232.0,made,False,-1,trailing,25,Regular Season,164,2,False,4,34,9,False,401810317-401810317161,2,shooting,away,2025-12-31T18:34:38Z,high
,1,35,True,10:40,False,high,80.0,630.0,2025-12-31,0,Stephen Curry makes free throw 1 of 1,401810317208,133,401810317,35,True,substitution,True,CHA,2,Q2,1,3975,Stephen Curry,1 of 1,170.0,,False,0,tied,,Regular Season,208,2,True,5,34,9,False,401810317-401810317208,1,and-one,away,2025-12-31T18:41:38Z,high
,1,67,True,6.3,False,high,428.7,916.7,2025-12-31,0,Jimmy Butler III makes free throw 1 of 2,401810317370,238,401810317,64,False,,True,CHA,2,Q2,5,6430,Jimmy Butler III,1 of 2,285.0,,False,3,leading,,Regular Season,370,3,False,6,34,9,False,401810317-401810317370,2,shooting,away,2025-12-31T19:10:01Z,high
,2,68,True,6.3,False,high,428.7,916.7,2025-12-31,0,Jimmy Butler III makes free throw 2 of 2,401810317377,242,401810317,64,False,,True,CHA,2,Q2,6,6430,Jimmy Butler III,2 of 2,285.0,made,False,4,leading,27,Regular Season,377,3,False,7,34,9,False,401810317-401810317370,2,shooting,away,2025-12-31T19:10:28Z,high
,1,86,True,6:19,False,high,92.0,892.0,2025-12-31,0,Brandin Podziemski makes free throw 1 of 2,401810317475,308,401810317,81,False,,True,CHA,3,Q3,1,4709138,Brandin Podziemski,1 of 2,422.0,,False,5,leading,,Regular Season,475,3,False,8,34,9,False,401810317-401810317475,2,shooting,away,2025-12-31T19:41:33Z,high
,2,87,True,6:19,False,high,92.0,892.0,2025-12-31,0,Brandin Podziemski makes free throw 2 of 2,401810317476,309,401810317,81,False,,True,CHA,3,Q3,2,4709138,Brandin Podziemski,2 of 2,422.0,made,False,6,leading,15,Regular Season,476,3,False,9,34,9,False,401810317-401810317475,2,shooting,away,2025-12-31T19:41:48Z,high
,1,94,True,1:14,False,high,171.0,1343.0,2025-12-31,0,Jimmy Butler III makes free throw 1 of 2,401810317547,358,401810317,96,False,,True,CHA,3,Q3,7,6430,Jimmy Butler III,1 of 2,226.0,,False,-2,trailing,,Regular Season,547,4,False,10,34,9,False,401810317-401810317547,2,shooting,away,2025-12-31T19:51:33Z,high
,2,95,True,1:14,False,high,171.0,1343.0,2025-12-31,0,Jimmy Butler III makes free throw 2 of 2,401810317552,361,401810317,96,False,,True,CHA,3,Q3,8,6430,Jimmy Butler III,2 of 2,226.0,made,False,-1,trailing,49,Regular Season,552,4,False,11,34,9,False,401810317-401810317547,2,shooting,away,2025-12-31T19:52:22Z,high
,1,116,True,5:24,False,high,111.0,1528.0,2025-12-31,0,Jimmy Butler III makes free throw 1 of 2,401810317656,426,401810317,111,False,,True,CHA,4,Q4,9,6430,Jimmy Butler III,1 of 2,285.0,,False,5,leading,,Regular Season,656,5,False,12,34,9,False,401810317-401810317656,2,shooting,away,2025-12-31T20:10:13Z,high
,2,117,True,5:24,False,high,111.0,1528.0,2025-12-31,0,Jimmy Butler III makes free throw 2 of 2,401810317663,430,401810317,111,False,,True,CHA,4,Q4,10,6430,Jimmy Butler III,2 of 2,285.0,made,False,6,leading,28,Regular Season,663,5,False,13,34,9,False,401810317-401810317656,2,shooting,away,2025-12-31T20:10:41Z,high
,1,128,True,27.1,False,high,197.9,1959.6,2025-12-31,0,Stephen Curry makes free throw 1 of 2,401810317726,472,401810317,122,False,,True,CHA,4,Q4,2,3975,Stephen Curry,1 of 2,210.0,,False,6,leading,,Regular Season,726,6,False,14,34,9,False,401810317-401810317726,2,shooting,away,2025-12-31T20:22:44Z,high
,2,129,True,27.1,False,high,197.9,1959.6,2025-12-31,0,Stephen Curry makes free throw 2 of 2,401810317729,474,401810317,122,False,,True,CHA,4,Q4,3,3975,Stephen Curry,2 of 2,210.0,made,False,7,leading,28,Regular Season,729,6,False,15,34,9,False,401810317-401810317726,2,shooting,away,2025-12-31T20:23:12Z,high
,1,130,True,17.1,True,high,417.9,1834.9,2025-12-31,0,Jimmy Butler III makes free throw 1 of 2,401810317738,480,401810317,125,False,,True,CHA,4,Q4,11,6430,Jimmy Butler III,1 of 2,285.0,,False,5,leading,,Regular Season,738,5,False,16,34,9,False,401810317-401810317738,2,transition-take,away,2025-12-31T20:27:19Z,high
,2,131,True,17.1,False,high,417.9,1834.9,2025-12-31,0,Jimmy Butler III makes free throw 2 of 2,401810317739,481,401810317,125,False,,True,CHA,4,Q4,12,6430,Jimmy Butler III,2 of 2,285.0,made,False,6,leading,18,Regular Season,739,5,False,17,34,9,False,401810317-401810317738,2,transition-take,away,2025-12-31T20:27:37Z,high
,1,10,False,7:38,False,high,262.0,262.0,2026-01-03,2,Quinten Post makes free throw 1 of 2,40181033963,39,401810339,3,False,,True,OKC,1,Q1,1,4593016,Quinten Post,1 of 2,,,False,-7,trailing,,Regular Season,63,1,False,1,35,9,False,401810339-40181033963,2,shooting,home,2026-01-03T03:19:50Z,high
,2,10,False,7:38,False,high,262.0,262.0,2026-01-03,2,Quinten Post makes free throw 2 of 2,40181033966,41,401810339,4,False,,True,OKC,1,Q1,2,4593016,Quinten Post,2 of 2,,made,False,-6,trailing,17,Regular Season,66,1,False,2,35,9,False,401810339-40181033963,2,shooting,home,2026-01-03T03:20:07Z,high
,1,26,False,2:17,False,high,92.0,92.0,2026-01-03,2,Al Horford makes free throw 1 of 2,401810339152,96,401810339,17,False,,True,OKC,1,Q1,1,3213,Al Horford,1 of 2,,,False,-9,trailing,,Regular Season,152,1,False,3,35,9,False,401810339-401810339152,2,shooting,home,2026-01-03T03:35:06Z,high
,2,26,False,2:17,False,high,92.0,92.0,2026-01-03,2,Al Horford makes free throw 2 of 2,401810339153,97,401810339,18,False,,True,OKC,1,Q1,2,3213,Al Horford,2 of 2,,made,False,-8,trailing,23,Regular Season,153,1,False,4,35,9,False,401810339-401810339152,2,shooting,home,2026-01-03T03:35:29Z,high
,1,34,False,11:15,False,high,45.0,462.0,2026-01-03,2,Gui Santos makes free throw 1 of 2,401810339209,137,401810339,23,False,,True,OKC,2,Q2,1,4997536,Gui Santos,1 of 2,178.0,,False,-11,trailing,,Regular Season,209,3,False,5,35,9,False,401810339-401810339209,2,shooting,home,2026-01-03T03:45:21Z,high
,2,34,False,11:15,False,high,45.0,462.0,2026-01-03,2,Gui Santos makes free throw 2 of 2,401810339210,138,401810339,24,False,,True,OKC,2,Q2,2,4997536,Gui Santos,2 of 2,178.0,made,False,-10,trailing,20,Regular Season,210,3,False,6,35,9,False,401810339-401810339209,2,shooting,home,2026-01-03T03:45:41Z,high
,1,38,False,9:10,False,high,348.0,653.0,2026-01-03,2,Brandin Podziemski misses free throw 1 of 3,401810339238,158,401810339,27,False,,False,OKC,2,Q2,1,4709138,Brandin Podziemski,1 of 3,237.0,,False,-11,trailing,,Regular Season,238,2,False,7,35,9,False,401810339-401810339238,3,shooting,home,2026-01-03T03:48:50Z,high
,2,38,False,9:10,False,high,348.0,653.0,2026-01-03,2,Brandin Podziemski makes free throw 2 of 3,401810339240,160,401810339,27,False,,True,OKC,2,Q2,2,4709138,Brandin Podziemski,2 of 3,237.0,missed,False,-11,trailing,16,Regular Season,240,2,False,8,35,9,False,401810339-401810339238,3,shooting,home,2026-01-03T03:49:06Z,high
,3,38,False,9:10,False,high,348.0,653.0,2026-01-03,2,Brandin Podziemski makes free throw 3 of 3,401810339241,161,401810339,28,False,,True,OKC,2,Q2,3,4709138,Brandin Podziemski,3 of 3,237.0,made,False,-10,trailing,13,Regular Season,241,2,False,9,35,9,False,401810339-401810339238,3,shooting,home,2026-01-03T03:49:19Z,high
,1,57,False,2:37,False,high,20.0,573.0,2026-01-03,2,Gui Santos makes free throw 1 of 2,401810339342,231,401810339,36,False,,True,OKC,2,Q2,3,4997536,Gui Santos,1 of 2,407.0,,False,-21,trailing,,Regular Season,342,4,False,10,35,9,False,401810339-401810339342,2,shooting,home,2026-01-03T04:07:49Z,high
,2,57,False,2:37,False,high,20.0,573.0,2026-01-03,2,Gui Santos misses free throw 2 of 2,401810339343,232,401810339,37,False,,False,OKC,2,Q2,4,4997536,Gui Santos,2 of 2,407.0,made,False,-20,trailing,0,Regular Season,343,4,False,11,35,9,False,401810339-401810339342,2,shooting,home,2026-01-03T04:07:49Z,high
,1,59,False,1:31,False,high,86.0,862.0,2026-01-03,2,Will Richard makes free throw 1 of 1,401810339358,242,401810339,41,True,substitution,True,OKC,2,Q2,1,4897262,Will Richard,1 of 1,154.0,,False,-18,trailing,,Regular Season,358,3,True,12,35,9,False,401810339-401810339358,1,and-one,home,2026-01-03T04:09:50Z,high
,1,64,False,11:40,False,high,197.0,750.0,2026-01-03,2,Gui Santos misses free throw 1 of 2,401810339399,265,401810339,45,False,,False,OKC,3,Q3,5,4997536,Gui Santos,1 of 2,407.0,,False,-19,trailing,,Regular Season,399,4,False,13,35,9,False,401810339-401810339399,2,shooting,home,2026-01-03T04:30:11Z,high
,2,64,False,11:40,False,high,197.0,750.0,2026-01-03,2,Gui Santos makes free throw 2 of 2,401810339401,267,401810339,45,False,,True,OKC,3,Q3,6,4997536,Gui Santos,2 of 2,407.0,missed,False,-19,trailing,19,Regular Season,401,4,False,14,35,9,False,401810339-401810339399,2,shooting,home,2026-01-03T04:30:30Z,high
,1,74,False,6:39,False,high,24.0,627.4,2026-01-03,2,Trayce Jackson-Davis makes free throw 1 of 2,401810339469,319,401810339,52,True,timeout;substitution,True,OKC,3,Q3,1,4431684,Trayce Jackson-Davis,1 of 2,297.0,,False,-22,trailing,,Regular Season,469,4,True,15,35,9,True,401810339-401810339469,2,shooting,home,2026-01-03T04:44:49Z,high
,2,74,False,6:39,False,high,24.0,627.4,2026-01-03,2,Trayce Jackson-Davis makes free throw 2 of 2,401810339470,320,401810339,53,True,timeout;substitution,True,OKC,3,Q3,2,4431684,Trayce Jackson-Davis,2 of 2,297.0,made,False,-21,trailing,12,Regular Season,470,4,True,16,35,9,True,401810339-401810339469,2,shooting,home,2026-01-03T04:45:01Z,high
,1,95,False,0.6,False,high,257.4,1577.0,2026-01-03,2,Brandin Podziemski misses free throw 1 of 2,401810339554,378,401810339,65,False,,False,OKC,3,Q3,4,4709138,Brandin Podziemski,1 of 2,165.0,,False,-30,trailing,,Regular Season,554,5,False,17,35,9,False,401810339-401810339554,2,shooting,home,2026-01-03T04:58:45Z,high
,2,95,False,0.6,False,high,257.4,1577.0,2026-01-03,2,Brandin Podziemski makes free throw 2 of 2,401810339556,380,401810339,65,False,,True,OKC,3,Q3,5,4709138,Brandin Podziemski,2 of 2,165.0,missed,False,-30,trailing,13,Regular Season,556,5,False,18,35,9,False,401810339-401810339554,2,shooting,home,2026-01-03T04:58:58Z,high
,1,102,False,10:14,False,high,106.0,1028.4,2026-01-03,2,Trayce Jackson-Davis misses free throw 1 of 2,401810339592,405,401810339,68,True,review/challenge,False,OKC,4,Q4,3,4431684,Trayce Jackson-Davis,1 of 2,104.0,,True,-34,trailing,,Regular Season,592,5,False,19,35,9,False,401810339-401810339592,2,shooting,home,2026-01-03T05:06:02Z,high
,2,102,False,10:14,False,high,106.0,1028.4,2026-01-03,2,Trayce Jackson-Davis makes free throw 2 of 2,401810339594,407,401810339,68,True,review/challenge,True,OKC,4,Q4,4,4431684,Trayce Jackson-Davis,2 of 2,104.0,missed,True,-34,trailing,15,Regular Season,594,5,False,20,35,9,False,401810339-401810339592,2,shooting,home,2026-01-03T05:06:17Z,high
,1,106,False,8:59,False,high,181.0,1433.7,2026-01-03,2,Moses Moody misses free throw 1 of 1,401810339610,418,401810339,73,True,substitution,False,OKC,4,Q4,1,4432171,Moses Moody,1 of 1,315.0,,False,-33,trailing,,Regular Season,610,4,True,21,35,9,False,401810339-401810339610,1,and-one,home,2026-01-03T05:08:24Z,high
,1,118,False,4:07,False,high,104.0,1207.4,2026-01-03,2,Trayce Jackson-Davis makes free throw 1 of 2,401810339670,456,401810339,82,False,,True,OKC,4,Q4,5,4431684,Trayce Jackson-Davis,1 of 2,188.0,,False,-36,trailing,,Regular Season,670,6,False,22,35,9,False,401810339-401810339670,2,shooting,home,2026-01-03T05:18:37Z,high
,2,118,False,4:07,False,high,104.0,1207.4,2026-01-03,2,Trayce Jackson-Davis makes free throw 2 of 2,401810339671,457,401810339,83,False,,True,OKC,4,Q4,6,4431684,Trayce Jackson-Davis,2 of 2,188.0,made,False,-35,trailing,4,Regular Season,671,6,False,23,35,9,False,401810339-401810339670,2,shooting,home,2026-01-03T05:18:41Z,high
,1,4,True,9:06,False,high,174.0,174.0,2026-01-04,0,Stephen Curry makes free throw 1 of 2,40181034733,22,401810347,5,False,,True,UTAH,1,Q1,1,3975,Stephen Curry,1 of 2,,,False,1,leading,,Regular Season,33,1,False,1,36,9,False,401810347-40181034733,2,shooting,home,2026-01-04T03:14:41Z,high
,2,4,True,9:06,False,high,174.0,174.0,2026-01-04,0,Stephen Curry makes free throw 2 of 2,40181034734,23,401810347,6,False,,True,UTAH,1,Q1,2,3975,Stephen Curry,2 of 2,,made,False,2,leading,18,Regular Season,34,1,False,2,36,9,False,401810347-40181034733,2,shooting,home,2026-01-04T03:14:59Z,high
,1,7,True,8:20,False,high,220.0,220.0,2026-01-04,0,Draymond Green makes free throw 1 of 1,40181034747,31,401810347,9,False,,True,UTAH,1,Q1,1,6589,Draymond Green,1 of 1,,,False,2,leading,,Regular Season,47,1,False,3,36,9,False,401810347-40181034747,1,and-one,home,2026-01-04T03:16:50Z,high
,1,23,True,3:05,False,high,187.0,187.0,2026-01-04,0,Trayce Jackson-Davis makes free throw 1 of 2,401810347133,83,401810347,19,False,,True,UTAH,1,Q1,1,4431684,Trayce Jackson-Davis,1 of 2,,,False,-4,trailing,,Regular Season,133,1,False,4,36,9,False,401810347-401810347133,2,shooting,home,2026-01-04T03:28:14Z,high
,2,23,True,3:05,False,high,187.0,187.0,2026-01-04,0,Trayce Jackson-Davis misses free throw 2 of 2,401810347134,84,401810347,20,False,,False,UTAH,1,Q1,2,4431684,Trayce Jackson-Davis,2 of 2,,made,False,-3,trailing,0,Regular Season,134,1,False,5,36,9,False,401810347-401810347133,2,shooting,home,2026-01-04T03:28:14Z,high
,1,39,True,8:40,False,high,200.0,702.0,2026-01-04,0,Stephen Curry makes technical free throw,401810347218,141,401810347,35,False,,True,UTAH,2,Q2,3,3975,Stephen Curry,1 of 1,218.0,,False,-4,trailing,,Regular Season,218,2,False,6,36,9,False,401810347-401810347218,1,technical,home,2026-01-04T03:45:56Z,high
,1,62,True,1:05,False,high,363.0,811.0,2026-01-04,0,Jimmy Butler III makes free throw 1 of 2,401810347330,216,401810347,53,True,timeout;review/challenge;substitution,True,UTAH,2,Q2,1,6430,Jimmy Butler III,1 of 2,292.0,,True,-9,trailing,,Regular Season,330,3,True,7,36,9,True,401810347-401810347330,2,shooting,home,2026-01-04T04:07:15Z,high
,2,62,True,1:05,False,high,363.0,811.0,2026-01-04,0,Jimmy Butler III misses free throw 2 of 2,401810347331,217,401810347,54,True,timeout;review/challenge;substitution,False,UTAH,2,Q2,2,6430,Jimmy Butler III,2 of 2,292.0,made,True,-8,trailing,0,Regular Season,331,3,True,8,36,9,True,401810347-401810347330,2,shooting,home,2026-01-04T04:07:15Z,high
,1,65,True,36.2,False,high,391.8,839.8,2026-01-04,0,Jimmy Butler III misses free throw 1 of 2,401810347337,221,401810347,54,False,,False,UTAH,2,Q2,3,6430,Jimmy Butler III,1 of 2,292.0,,False,-11,trailing,,Regular Season,337,3,False,9,36,9,False,401810347-401810347337,2,shooting,home,2026-01-04T04:08:31Z,high
,2,65,True,36.2,False,high,391.8,839.8,2026-01-04,0,Jimmy Butler III makes free throw 2 of 2,401810347339,223,401810347,54,False,,True,UTAH,2,Q2,4,6430,Jimmy Butler III,2 of 2,292.0,missed,False,-11,trailing,15,Regular Season,339,3,False,10,36,9,False,401810347-401810347337,2,shooting,home,2026-01-04T04:08:46Z,high
,1,74,True,9:24,False,high,385.0,1179.0,2026-01-04,0,Stephen Curry makes free throw 1 of 2,401810347387,256,401810347,66,False,,True,UTAH,3,Q3,4,3975,Stephen Curry,1 of 2,199.0,,False,-8,trailing,,Regular Season,387,3,False,11,36,9,False,401810347-401810347387,2,shooting,home,2026-01-04T04:31:47Z,high
,2,74,True,9:24,False,high,385.0,1179.0,2026-01-04,0,Stephen Curry makes free throw 2 of 2,401810347388,257,401810347,67,False,,True,UTAH,3,Q3,5,3975,Stephen Curry,2 of 2,199.0,made,False,-7,trailing,0,Regular Season,388,3,False,12,36,9,False,401810347-401810347387,2,shooting,home,2026-01-04T04:31:47Z,high
,1,89,True,3:45,False,high,165.0,478.4,2026-01-04,0,Trayce Jackson-Davis misses free throw 1 of 2,401810347473,307,401810347,91,False,,False,UTAH,3,Q3,3,4431684,Trayce Jackson-Davis,1 of 2,348.6,,False,2,leading,,Regular Season,473,3,False,13,36,9,False,401810347-401810347473,2,shooting,home,2026-01-04T04:45:43Z,high
,2,89,True,3:45,False,high,165.0,478.4,2026-01-04,0,Trayce Jackson-Davis misses free throw 2 of 2,401810347475,309,401810347,91,False,,False,UTAH,3,Q3,4,4431684,Trayce Jackson-Davis,2 of 2,348.6,missed,False,2,leading,0,Regular Season,475,3,False,14,36,9,False,401810347-401810347473,2,shooting,home,2026-01-04T04:45:43Z,high
,1,93,True,2:20,False,high,809.0,1603.0,2026-01-04,0,Stephen Curry makes free throw 1 of 2,401810347497,323,401810347,96,True,timeout;substitution,True,UTAH,3,Q3,6,3975,Stephen Curry,1 of 2,199.0,,False,3,leading,,Regular Season,497,3,True,15,36,9,True,401810347-401810347497,2,shooting,home,2026-01-04T04:51:12Z,high
,2,93,True,2:20,False,high,809.0,1603.0,2026-01-04,0,Stephen Curry makes free throw 2 of 2,401810347498,324,401810347,97,True,timeout;substitution,True,UTAH,3,Q3,7,3975,Stephen Curry,2 of 2,199.0,made,False,4,leading,18,Regular Season,498,3,True,16,36,9,True,401810347-401810347497,2,shooting,home,2026-01-04T04:51:30Z,high
,1,99,True,11:13,False,high,98.1,1130.1,2026-01-04,0,Brandin Podziemski misses free throw 1 of 2,401810347566,366,401810347,103,False,,False,UTAH,4,Q4,1,4709138,Brandin Podziemski,1 of 2,88.9,,False,4,leading,,Regular Season,566,4,False,17,36,9,False,401810347-401810347566,2,shooting,home,2026-01-04T05:01:05Z,high
,2,99,True,11:13,False,high,98.1,1130.1,2026-01-04,0,Brandin Podziemski makes free throw 2 of 2,401810347568,368,401810347,103,False,,True,UTAH,4,Q4,2,4709138,Brandin Podziemski,2 of 2,88.9,missed,False,4,leading,13,Regular Season,568,4,False,18,36,9,False,401810347-401810347566,2,shooting,home,2026-01-04T05:01:18Z,high
,1,101,True,7:57,False,high,383.0,1589.0,2026-01-04,0,Jimmy Butler III makes free throw 1 of 2,401810347596,390,401810347,111,False,,True,UTAH,4,Q4,5,6430,Jimmy Butler III,1 of 2,250.0,,False,10,leading,,Regular Season,596,4,False,19,36,9,False,401810347-401810347596,2,shooting,home,2026-01-04T05:05:33Z,high
,2,101,True,7:57,False,high,383.0,1589.0,2026-01-04,0,Jimmy Butler III makes free throw 2 of 2,401810347599,392,401810347,112,False,,True,UTAH,4,Q4,6,6430,Jimmy Butler III,2 of 2,250.0,made,False,11,leading,21,Regular Season,599,4,False,20,36,9,False,401810347-401810347596,2,shooting,home,2026-01-04T05:05:54Z,high
,1,106,True,6:00,False,high,500.0,1706.0,2026-01-04,0,Jimmy Butler III makes free throw 1 of 2,401810347628,412,401810347,115,False,,True,UTAH,4,Q4,7,6430,Jimmy Butler III,1 of 2,250.0,,False,9,leading,,Regular Season,628,4,False,21,36,9,False,401810347-401810347628,2,shooting,home,2026-01-04T05:14:06Z,high
,2,106,True,6:00,False,high,500.0,1706.0,2026-01-04,0,Jimmy Butler III makes free throw 2 of 2,401810347639,417,401810347,116,False,,True,UTAH,4,Q4,8,6430,Jimmy Butler III,2 of 2,250.0,made,False,10,leading,0,Regular Season,639,4,False,22,36,9,False,401810347-401810347628,2,shooting,home,2026-01-04T05:14:06Z,high
,1,110,True,3:34,False,high,146.0,1842.2,2026-01-04,0,Stephen Curry makes free throw 1 of 2,401810347671,443,401810347,119,False,,True,UTAH,4,Q4,8,3975,Stephen Curry,1 of 2,360.0,,False,9,leading,,Regular Season,671,5,False,23,36,9,False,401810347-401810347671,2,shooting,home,2026-01-04T05:22:04Z,high
,2,110,True,3:34,False,high,146.0,1842.2,2026-01-04,0,Stephen Curry makes free throw 2 of 2,401810347672,444,401810347,120,False,,True,UTAH,4,Q4,9,3975,Stephen Curry,2 of 2,360.0,made,False,10,leading,19,Regular Season,672,5,False,24,36,9,False,401810347-401810347671,2,shooting,home,2026-01-04T05:22:23Z,high
,1,13,False,2:19,False,high,114.0,416.0,2026-01-06,1,Jimmy Butler III makes free throw 1 of 2,401810363128,87,401810363,21,False,,True,LAC,1,Q1,1,6430,Jimmy Butler III,1 of 2,165.0,,False,-8,trailing,,Regular Season,128,2,False,1,37,9,False,401810363-401810363128,2,shooting,away,2026-01-06T03:32:19Z,high
,2,14,False,2:19,False,high,114.0,416.0,2026-01-06,1,Jimmy Butler III misses free throw 2 of 2,401810363131,88,401810363,21,False,,False,LAC,1,Q1,2,6430,Jimmy Butler III,2 of 2,165.0,made,False,-7,trailing,0,Regular Season,131,2,False,2,37,9,False,401810363-401810363128,2,shooting,away,2026-01-06T03:32:19Z,high
