confidence,duration_seconds,end_elapsed,end_event_index,end_sequence,game_id,player_id,player_name,start_elapsed,start_event_index,start_sequence,stint_number
high,273.0,2666.0,429,634,401810024,2990984,Buddy Hield,2393.0,386,575,4
high,132.0,2666.0,430,635,401810024,4433247,Jonathan Kuminga,2534.0,408,608,4
high,645.5,2786.0,453,668,401810024,6589,Draymond Green,2140.5,343,508,4
high,120.0,2786.0,454,669,401810024,3975,Stephen Curry,2666.0,429,634,4
high,14.0,2800.0,458,676,401810024,4431684,Trayce Jackson-Davis,2786.0,453,668,4
high,897.0,2880,1000000000000,1000000000000,401810024,4432171,Moses Moody,1983.0,322,475,3
high,346.0,2880,1000000000000,1000000000000,401810024,4709138,Brandin Podziemski,2534.0,407,607,3
high,214.0,2880,1000000000000,1000000000000,401810024,4593016,Quinten Post,2666.0,430,635,6
high,94.0,2880,1000000000000,1000000000000,401810024,4592714,Pat Spencer,2786.0,454,669,3
high,80.0,2880,1000000000000,1000000000000,401810024,2990984,Buddy Hield,2800.0,458,676,5
high,299.0,299.0,30,49,401810036,4593016,Quinten Post,0.0,0,0,1
high,349.0,349.0,40,64,401810036,4433247,Jonathan Kuminga,0.0,0,0,1
high,431.0,431.0,55,86,401810036,4432171,Moses Moody,0.0,0,0,1
high,459.0,459.0,62,96,401810036,4709138,Brandin Podziemski,0.0,0,0,1
high,459.0,459.0,63,97,401810036,4897262,Will Richard,0.0,0,0,1
high,181.0,530.0,74,115,401810036,4997536,Gui Santos,349.0,40,64,1
high,261.0,720.0,103,159,401810036,4433247,Jonathan Kuminga,459.0,63,97,2
high,289.0,720.0,104,160,401810036,2990984,Buddy Hield,431.0,55,86,1
high,421.0,720.0,105,161,401810036,3213,Al Horford,299.0,30,49,1
high,190.0,720.0,106,162,401810036,4593016,Quinten Post,530.0,74,115,2
high,261.0,720.0,107,163,401810036,4592714,Pat Spencer,459.0,62,96,1
high,238.0,958.0,147,222,401810036,4709138,Brandin Podziemski,720.0,104,160,2
high,238.0,958.0,148,223,401810036,4997536,Gui Santos,720.0,103,159,2
high,238.0,958.0,149,224,401810036,4431684,Trayce Jackson-Davis,720.0,105,161,1
high,345.0,1065.0,166,253,401810036,4897262,Will Richard,720.0,107,163,2
high,345.0,1065.0,167,254,401810036,4432171,Moses Moody,720.0,106,162,2
high,191.0,1256.0,194,295,401810036,2990984,Buddy Hield,1065.0,166,253,2
high,298.0,1256.0,196,301,401810036,4592714,Pat Spencer,958.0,149,224,2
high,333.0999999999999,1398.1,216,333,401810036,3134903,Gary Payton II,1065.0,167,254,1
high,482.0,1440.0,229,347,401810036,3213,Al Horford,958.0,148,223,2
high,521.0,1777.0,287,431,401810036,4432171,Moses Moody,1256.0,194,295,3
high,853.0,1811.0,299,446,401810036,4433247,Jonathan Kuminga,958.0,147,222,3
high,371.0,1811.0,300,447,401810036,4593016,Quinten Post,1440.0,229,347,3
high,609.0,1865.0,314,474,401810036,4709138,Brandin Podziemski,1256.0,196,301,3
high,466.9000000000001,1865.0,315,475,401810036,4897262,Will Richard,1398.1,216,333,3
high,88.0,1865.0,316,476,401810036,3134903,Gary Payton II,1777.0,287,431,2
high,151.0,1962.0,334,502,401810036,4431684,Trayce Jackson-Davis,1811.0,300,447,2
high,216.0,2081.0,354,531,401810036,4433247,Jonathan Kuminga,1865.0,316,476,4
high,349.0,2160.0,372,556,401810036,2990984,Buddy Hield,1811.0,299,446,3
high,198.0,2160.0,373,557,401810036,3213,Al Horford,1962.0,334,502,3
high,295.0,2160.0,374,558,401810036,4592714,Pat Spencer,1865.0,314,474,3
high,153.0,2313.0,398,597,401810036,4431684,Trayce Jackson-Davis,2160.0,373,557,3
high,153.0,2313.0,399,601,401810036,4433247,Jonathan Kuminga,2160.0,374,558,5
high,66.0,2379.0,411,622,401810036,4593016,Quinten Post,2313.0,398,597,4
high,363.0,2523.0,436,657,401810036,4709138,Brandin Podziemski,2160.0,372,556,4
high,258.0,2571.0,444,669,401810036,3134903,Gary Payton II,2313.0,399,601,3
high,164.0,2687.0,462,692,401810036,4592714,Pat Spencer,2523.0,436,657,4
high,483.5999999999999,2862.6,487,725,401810036,3213,Al Horford,2379.0,411,622,4
high,784.1999999999998,2865.2,492,734,401810036,4897262,Will Richard,2081.0,354,531,4
high,294.1999999999998,2865.2,494,739,401810036,4433247,Jonathan Kuminga,2571.0,444,669,6
high,2.599999999999909,2865.2,497,742,401810036,3134903,Gary Payton II,2862.6,487,725,4
high,5.900000000000091,2871.1,504,752,401810036,3213,Al Horford,2865.2,492,734,5
high,5.900000000000091,2871.1,505,756,401810036,4593016,Quinten Post,2865.2,494,739,5
high,1.5,2872.6,508,761,401810036,3134903,Gary Payton II,2871.1,505,756,5
high,1015.0,2880,1000000000000,1000000000000,401810036,4432171,Moses Moody,1865.0,315,475,4
high,193.0,2880,1000000000000,1000000000000,401810036,4709138,Brandin Podziemski,2687.0,462,692,5
high,14.800000000000182,2880,1000000000000,1000000000000,401810036,4897262,Will Richard,2865.2,497,742,5
high,8.900000000000091,2880,1000000000000,1000000000000,401810036,4433247,Jonathan Kuminga,2871.1,504,752,7
high,7.400000000000091,2880,1000000000000,1000000000000,401810036,4593016,Quinten Post,2872.6,508,761,6
high,326.0,326.0,37,58,401809779,4432171,Moses Moody,0.0,0,0,1
high,424.0,424.0,54,79,401809779,4709138,Brandin Podziemski,0.0,0,0,1
high,424.0,424.0,55,80,401809779,6430,Jimmy Butler III,0.0,0,0,1
high,480.0,480.0,61,93,401809779,6589,Draymond Green,0.0,0,0,1
high,518.0,518.0,67,103,401809779,4433247,Jonathan Kuminga,0.0,0,0,1
high,394.0,720.0,96,140,401809779,2990984,Buddy Hield,326.0,37,58,1
high,240.0,720.0,97,141,401809779,4431684,Trayce Jackson-Davis,480.0,61,93,1
high,284.0,1004.0,132,194,401809779,4432171,Moses Moody,720.0,97,141,2
high,284.0,1004.0,133,195,401809779,6589,Draymond Green,720.0,96,140,2
high,523.0,1041.0,140,205,401809779,6430,Jimmy Butler III,518.0,67,103,2
high,617.0,1041.0,141,206,401809779,4593016,Quinten Post,424.0,55,80,1
high,617.0,1041.0,142,207,401809779,4592714,Pat Spencer,424.0,54,79,1
high,251.0,1255.0,165,248,401809779,2990984,Buddy Hield,1004.0,133,195,2
high,327.0,1368.0,180,269,401809779,4431684,Trayce Jackson-Davis,1041.0,141,206,2
high,399.0,1440.0,196,291,401809779,4897262,Will Richard,1041.0,142,207,1
high,489.0,1744.0,236,348,401809779,6430,Jimmy Butler III,1255.0,165,248,3
high,341.0,1781.0,244,359,401809779,4432171,Moses Moody,1440.0,196,291,3
high,936.0,1940.0,266,389,401809779,4433247,Jonathan Kuminga,1004.0,132,194,2
high,899.0,1940.0,267,390,401809779,4709138,Brandin Podziemski,1041.0,140,205,2
high,572.0,1940.0,268,391,401809779,6589,Draymond Green,1368.0,180,269,3
high,190.5999999999999,2130.6,294,437,401809779,4897262,Will Richard,1940.0,266,389,2
high,386.5999999999999,2130.6,295,438,401809779,4593016,Quinten Post,1744.0,236,348,2
high,379.0,2160.0,307,456,401809779,2990984,Buddy Hield,1781.0,244,359,3
high,206.4000000000001,2337.0,330,488,401809779,4432171,Moses Moody,2130.6,295,438,4
high,397.0,2337.0,331,489,401809779,6430,Jimmy Butler III,1940.0,268,391,4
high,206.4000000000001,2337.0,332,490,401809779,6589,Draymond Green,2130.6,294,437,4
high,397.0,2337.0,333,491,401809779,4592714,Pat Spencer,1940.0,267,390,2
high,177.0,2337.0,334,492,401809779,4593016,Quinten Post,2160.0,307,456,3
high,156.0,2493.0,359,531,401809779,4433247,Jonathan Kuminga,2337.0,334,492,3
high,156.0,2493.0,360,532,401809779,4709138,Brandin Podziemski,2337.0,333,491,3
high,156.0,2493.0,361,533,401809779,2990984,Buddy Hield,2337.0,332,490,4
high,543.0,2880,1000000000000,1000000000000,401809779,4897262,Will Richard,2337.0,330,488,3
high,543.0,2880,1000000000000,1000000000000,401809779,4431684,Trayce Jackson-Davis,2337.0,331,489,3
high,387.0,2880,1000000000000,1000000000000,401809779,4997536,Gui Santos,2493.0,359,531,1
high,387.0,2880,1000000000000,1000000000000,401809779,4592714,Pat Spencer,2493.0,360,532,3
high,387.0,2880,1000000000000,1000000000000,401809779,3134903,Gary Payton II,2493.0,361,533,1
high,290.0,290.0,42,61,401810051,6430,Jimmy Butler III,0.0,0,0,1
high,396.0,396.0,62,94,401810051,4433247,Jonathan Kuminga,0.0,0,0,1
high,396.0,396.0,63,95,401810051,4593016,Quinten Post,0.0,0,0,1
high,396.0,396.0,64,96,401810051,6589,Draymond Green,0.0,0,0,1
high,466.0,466.0,76,113,401810051,4709138,Brandin Podziemski,0.0,0,0,1
high,430.0,720.0,119,171,401810051,2990984,Buddy Hield,290.0,42,61,1
high,324.0,720.0,120,172,401810051,3213,Al Horford,396.0,63,95,1
high,491.0,887.0,147,212,401810051,6430,Jimmy Butler III,396.0,62,94,2
high,534.0,930.0,157,228,401810051,4432171,Moses Moody,396.0,64,96,1
high,260.0,980.0,164,239,401810051,6589,Draymond Green,720.0,120,172,2
high,514.0,980.0,165,240,401810051,4592714,Pat Spencer,466.0,76,113,1
high,279.0,999.0,174,253,401810051,4593016,Quinten Post,720.0,119,171,2
high,292.0,1222.0,212,308,401810051,2990984,Buddy Hield,930.0,157,228,2
high,245.0,1244.0,219,318,401810051,3213,Al Horford,999.0,174,253,2
high,454.5999999999999,1434.6,243,351,401810051,4709138,Brandin Podziemski,980.0,164,239,2
high,458.5,1438.5,246,356,401810051,4433247,Jonathan Kuminga,980.0,165,240,2
high,3.900000000000091,1438.5,247,357,401810051,4432171,Moses Moody,1434.6,243,351,2
high,553.0,1440.0,252,365,401810051,4897262,Will Richard,887.0,147,212,1
high,1.5,1440.0,253,366,401810051,2990984,Buddy Hield,1438.5,247,357,3
high,367.0,1807.0,316,452,401810051,4433247,Jonathan Kuminga,1440.0,253,366,3
high,585.0,1807.0,317,453,401810051,6430,Jimmy Butler III,1222.0,212,308,3
high,613.0,1857.0,331,475,401810051,6589,Draymond Green,1244.0,219,318,3
high,491.5,1930.0,342,491,401810051,4709138,Brandin Podziemski,1438.5,246,356,3
high,123.0,1930.0,343,492,401810051,4897262,Will Richard,1807.0,317,453,2
high,490.0,1930.0,344,493,401810051,4593016,Quinten Post,1440.0,252,365,3
high,225.30000000000018,2155.3,395,563,401810051,4592714,Pat Spencer,1930.0,343,492,2
high,230.0,2160.0,402,575,401810051,2990984,Buddy Hield,1930.0,342,491,4
high,440.0,2370.0,436,627,401810051,6430,Jimmy Butler III,1930.0,344,493,4
high,513.0,2370.0,437,628,401810051,3213,Al Horford,1857.0,331,475,3
high,210.0,2580.0,481,697,401810051,6589,Draymond Green,2370.0,437,628,4
high,488.0,2648.0,492,713,401810051,4709138,Brandin Podziemski,2160.0,402,575,4
high,492.6999999999998,2648.0,493,714,401810051,4897262,Will Richard,2155.3,395,563,3
high,841.0,2648.0,494,715,401810051,4432171,Moses Moody,1807.0,316,452,3
high,278.0,2648.0,495,716,401810051,4593016,Quinten Post,2370.0,436,627,4
high,300.0,2880,1000000000000,1000000000000,401810051,4431684,Trayce Jackson-Davis,2580.0,481,697,1
high,232.0,2880,1000000000000,1000000000000,401810051,4592714,Pat Spencer,2648.0,492,713,3
high,232.0,2880,1000000000000,1000000000000,401810051,4997536,Gui Santos,2648.0,493,714,1
high,232.0,2880,1000000000000,1000000000000,401810051,2990984,Buddy Hield,2648.0,494,715,5
high,232.0,2880,1000000000000,1000000000000,401810051,3134903,Gary Payton II,2648.0,495,716,1
high,267.0,267.0,29,46,401810065,6430,Jimmy Butler III,0.0,0,0,1
high,312.0,312.0,36,55,401810065,4593016,Quinten Post,0.0,0,0,1
high,399.0,399.0,52,80,401810065,4433247,Jonathan Kuminga,0.0,0,0,1
high,399.0,399.0,53,81,401810065,6589,Draymond Green,0.0,0,0,1
high,421.0,421.0,61,94,401810065,3975,Stephen Curry,0.0,0,0,1
high,208.0,607.0,89,135,401810065,2990984,Buddy Hield,399.0,52,80,1
high,420.5,687.5,109,163,401810065,4709138,Brandin Podziemski,267.0,29,46,1
high,288.5,687.5,110,164,401810065,4431684,Trayce Jackson-Davis,399.0,53,81,1
high,111.70000000000005,718.7,118,178,401810065,4897262,Will Richard,607.0,89,135,1
high,31.200000000000045,718.7,119,179,401810065,3975,Stephen Curry,687.5,109,163,2
high,1.2999999999999545,720.0,124,188,401810065,4431684,Trayce Jackson-Davis,718.7,118,178,2
high,1.2999999999999545,720.0,125,189,401810065,3134903,Gary Payton II,718.7,119,179,1
high,191.0,911.0,152,229,401810065,4593016,Quinten Post,720.0,125,189,2
high,254.0,974.0,163,244,401810065,4709138,Brandin Podziemski,720.0,124,188,2
high,662.0,974.0,164,245,401810065,4432171,Moses Moody,312.0,36,55,1
high,553.0,974.0,165,246,401810065,6430,Jimmy Butler III,421.0,61,94,2
high,363.5,1051.0,174,263,401810065,6589,Draymond Green,687.5,110,164,2
high,142.0,1116.0,186,286,401810065,4897262,Will Richard,974.0,165,246,2
high,142.0,1116.0,187,288,401810065,2990984,Buddy Hield,974.0,163,244,2
high,122.0,1238.0,198,303,401810065,4897262,Will Richard,1116.0,187,288,3
high,187.0,1238.0,199,304,401810065,4431684,Trayce Jackson-Davis,1051.0,174,263,3
high,157.0,1273.0,205,313,401810065,3134903,Gary Payton II,1116.0,186,286,2
high,377.0,1351.0,222,334,401810065,3975,Stephen Curry,974.0,164,245,3
high,147.20000000000005,1420.2,235,355,401810065,4709138,Brandin Podziemski,1273.0,205,313,3
high,182.20000000000005,1420.2,236,356,401810065,6589,Draymond Green,1238.0,199,304,3
high,89.0,1440.0,243,365,401810065,4432171,Moses Moody,1351.0,222,334,2
high,19.799999999999955,1440.0,244,366,401810065,3134903,Gary Payton II,1420.2,235,355,3
high,19.799999999999955,1440.0,245,367,401810065,4431684,Trayce Jackson-Davis,1420.2,236,356,4
high,265.0,1705.0,283,430,401810065,4593016,Quinten Post,1440.0,245,367,3
high,510.0,1748.0,292,443,401810065,6430,Jimmy Butler III,1238.0,198,303,3
high,370.0,1810.0,310,468,401810065,6589,Draymond Green,1440.0,243,365,4
high,370.0,1810.0,311,469,401810065,3975,Stephen Curry,1440.0,244,366,4
high,1024.0,1935.0,327,497,401810065,4433247,Jonathan Kuminga,911.0,152,229,2
high,412.0,2160.0,365,554,401810065,4709138,Brandin Podziemski,1748.0,292,443,4
high,455.0,2160.0,366,555,401810065,4432171,Moses Moody,1705.0,283,430,3
high,350.0,2160.0,367,556,401810065,2990984,Buddy Hield,1810.0,310,468,3
high,350.0,2160.0,368,557,401810065,4431684,Trayce Jackson-Davis,1810.0,311,469,5
high,227.0,2387.0,403,613,401810065,4593016,Quinten Post,2160.0,367,556,4
high,945.0,2880,1000000000000,1000000000000,401810065,4897262,Will Richard,1935.0,327,497,4
high,720.0,2880,1000000000000,1000000000000,401810065,3134903,Gary Payton II,2160.0,365,554,4
high,720.0,2880,1000000000000,1000000000000,401810065,4997536,Gui Santos,2160.0,366,555,1
high,720.0,2880,1000000000000,1000000000000,401810065,4592714,Pat Spencer,2160.0,368,557,1
high,493.0,2880,1000000000000,1000000000000,401810065,4431684,Trayce Jackson-Davis,2387.0,403,613,6
high,293.0,293.0,39,60,401810075,6430,Jimmy Butler III,0.0,0,0,1
high,293.0,293.0,40,61,401810075,6589,Draymond Green,0.0,0,0,1
high,368.0,368.0,52,80,401810075,4897262,Will Richard,0.0,0,0,1
high,368.0,368.0,53,81,401810075,4432171,Moses Moody,0.0,0,0,1
high,561.0,561.0,85,119,401810075,3975,Stephen Curry,0.0,0,0,1
high,427.0,720.0,107,149,401810075,4433247,Jonathan Kuminga,293.0,40,61,1
high,352.0,720.0,108,150,401810075,2990984,Buddy Hield,368.0,52,80,1
high,427.0,720.0,109,151,401810075,3213,Al Horford,293.0,39,60,1
high,628.0,996.0,149,213,401810075,4709138,Brandin Podziemski,368.0,53,81,1
high,435.0,996.0,150,214,401810075,6430,Jimmy Butler III,561.0,85,119,2
high,276.0,996.0,151,215,401810075,4593016,Quinten Post,720.0,109,151,1
high,279.0,999.0,153,223,401810075,6589,Draymond Green,720.0,107,149,2
high,389.0,1109.0,171,250,401810075,4432171,Moses Moody,720.0,108,150,2
high,223.0,1219.0,188,276,401810075,4897262,Will Richard,996.0,151,215,2
high,246.0,1245.0,194,287,401810075,2990984,Buddy Hield,999.0,153,223,2
high,249.0,1245.0,195,288,401810075,3213,Al Horford,996.0,150,214,2
high,299.0,1408.0,216,317,401810075,4433247,Jonathan Kuminga,1109.0,171,250,2
high,171.79999999999995,1416.8,219,322,401810075,4709138,Brandin Podziemski,1245.0,194,287,2
high,420.79999999999995,1416.8,220,323,401810075,3975,Stephen Curry,996.0,149,213,2
high,23.200000000000045,1440.0,224,330,401810075,2990984,Buddy Hield,1416.8,219,322,3
high,23.200000000000045,1440.0,225,331,401810075,3134903,Gary Payton II,1416.8,220,323,1
high,485.0,1704.0,274,403,401810075,6430,Jimmy Butler III,1219.0,188,276,3
high,386.0,1826.0,307,445,401810075,4897262,Will Richard,1440.0,224,330,3
high,446.0,1854.0,313,455,401810075,4432171,Moses Moody,1408.0,216,317,3
high,609.0,1854.0,314,456,401810075,6589,Draymond Green,1245.0,195,288,3
high,535.0,1975.0,331,481,401810075,3975,Stephen Curry,1440.0,225,331,3
high,456.0,2160.0,359,520,401810075,3134903,Gary Payton II,1704.0,274,403,2
high,306.0,2160.0,360,521,401810075,2990984,Buddy Hield,1854.0,313,455,4
high,389.0,2243.0,373,544,401810075,3213,Al Horford,1854.0,314,456,3
high,140.0,2300.0,381,556,401810075,6589,Draymond Green,2160.0,360,521,4
high,223.0,2383.0,397,577,401810075,4432171,Moses Moody,2160.0,359,520,4
high,502.0,2477.0,414,603,401810075,6430,Jimmy Butler III,1975.0,331,481,4
high,741.0,2567.0,429,628,401810075,4709138,Brandin Podziemski,1826.0,307,445,3
high,324.0,2567.0,430,629,401810075,4897262,Will Richard,2243.0,373,544,4
high,267.0,2567.0,431,630,401810075,3213,Al Horford,2300.0,381,556,4
high,122.0,2689.0,449,657,401810075,4432171,Moses Moody,2567.0,429,628,5
high,279.5999999999999,2846.6,470,685,401810075,6589,Draymond Green,2567.0,431,630,5
high,381.3000000000002,2858.3,478,697,401810075,3134903,Gary Payton II,2477.0,414,603,3
high,11.700000000000273,2858.3,479,698,401810075,3213,Al Horford,2846.6,470,685,5
high,3.299999999999727,2861.6,484,708,401810075,2990984,Buddy Hield,2858.3,478,697,5
high,5.300000000000182,2866.9,491,717,401810075,3134903,Gary Payton II,2861.6,484,708,4
high,1.199999999999818,2868.1,496,741,401810075,3213,Al Horford,2866.9,491,717,6
high,6.5,2874.6,502,745,401810075,3134903,Gary Payton II,2868.1,496,741,5
high,494.9000000000001,2877.9,508,747,401810075,3975,Stephen Curry,2383.0,397,577,4
high,313.0,2880,1000000000000,1000000000000,401810075,6430,Jimmy Butler III,2567.0,430,629,5
high,191.0,2880,1000000000000,1000000000000,401810075,4709138,Brandin Podziemski,2689.0,449,657,4
high,21.699999999999818,2880,1000000000000,1000000000000,401810075,4432171,Moses Moody,2858.3,479,698,6
high,5.400000000000091,2880,1000000000000,1000000000000,401810075,3213,Al Horford,2874.6,502,745,7
high,2.099999999999909,2880,1000000000000,1000000000000,401810075,3134903,Gary Payton II,2877.9,508,747,6
high,265.0,265.0,39,57,401809789,6430,Jimmy Butler III,0.0,0,0,1
high,277.0,277.0,43,65,401809789,6589,Draymond Green,0.0,0,0,1
high,367.0,367.0,61,85,401809789,4897262,Will Richard,0.0,0,0,1
high,367.0,367.0,62,86,401809789,4432171,Moses Moody,0.0,0,0,1
high,225.0,490.0,83,115,401809789,3134903,Gary Payton II,265.0,39,57,1
high,490.0,490.0,84,116,401809789,3975,Stephen Curry,0.0,0,0,1
high,413.6,690.6,114,157,401809789,3213,Al Horford,277.0,43,65,1
high,332.29999999999995,699.3,120,165,401809789,4709138,Brandin Podziemski,367.0,61,85,1
high,353.0,720.0,128,177,401809789,2990984,Buddy Hield,367.0,62,86,1
high,20.700000000000045,720.0,129,178,401809789,3134903,Gary Payton II,699.3,120,165,2
high,277.4,968.0,165,229,401809789,4432171,Moses Moody,690.6,114,157,2
high,478.0,968.0,166,230,401809789,6589,Draymond Green,490.0,84,116,2
high,248.0,968.0,167,231,401809789,4709138,Brandin Podziemski,720.0,128,177,2
high,498.0,988.0,170,240,401809789,6430,Jimmy Butler III,490.0,83,115,2
high,268.0,988.0,171,241,401809789,4593016,Quinten Post,720.0,129,178,1
high,150.0,1118.0,201,285,401809789,3134903,Gary Payton II,968.0,165,229,3
high,233.0,1221.0,216,309,401809789,4897262,Will Richard,988.0,170,240,2
high,233.0,1221.0,217,310,401809789,2990984,Buddy Hield,988.0,171,241,2
high,253.0,1221.0,218,311,401809789,3213,Al Horford,968.0,167,231,2
high,219.0,1440.0,243,349,401809789,4709138,Brandin Podziemski,1221.0,218,311,3
high,234.0,1674.0,270,391,401809789,4897262,Will Richard,1440.0,243,349,3
high,615.0,1733.0,286,410,401809789,6589,Draymond Green,1118.0,201,285,3
high,670.0,1891.0,313,448,401809789,4432171,Moses Moody,1221.0,217,310,3
high,670.0,1891.0,314,449,401809789,6430,Jimmy Butler III,1221.0,216,309,3
high,53.0,1944.0,323,463,401809789,3134903,Gary Payton II,1891.0,314,449,4
high,283.0,1957.0,327,471,401809789,4709138,Brandin Podziemski,1674.0,270,391,4
high,269.0,2160.0,354,507,401809789,2990984,Buddy Hield,1891.0,313,448,3
high,427.0,2160.0,355,508,401809789,3213,Al Horford,1733.0,286,410,3
high,1192.0,2160.0,356,509,401809789,3975,Stephen Curry,968.0,166,230,2
high,203.0,2160.0,357,510,401809789,3134903,Gary Payton II,1957.0,327,471,5
high,167.0,2327.0,380,550,401809789,4593016,Quinten Post,2160.0,354,507,2
high,239.0,2399.0,392,567,401809789,4432171,Moses Moody,2160.0,356,509,4
